video_code,points
S000144,"[834.9958410638658, 454.7812167346175, 905.9291058008345, 445.5402395292998, 986.114535503495, 430.1386108537705, 1050.879690263336, 417.8173079133469, 1248.259209531423, 479.4238226154647, 1033.9173878262347, 553.3516402580059]"
S000145,"[1157.638753748944, 304.8818017768424, 1142.8861253911803, 309.56866594346366, 1293.094705033864, 337.0202989193885, 1500.0769441828586, 381.3674677629327, 1511.2159236752104, 372.812080792116]"
S000146,"[876.9162136991694, 305.6397551872302, 842.3308507998394, 315.43956208107477, 929.2616278170744, 326.17268391719017, 1090.0368283220682, 346.70561264715025, 1205.4771612428049, 365.83856896370395, 1212.487707776453, 357.9053919544012]"
S000147,"[954.8047011754085, 323.9262688778021, 1089.2972206762715, 342.7980103267575, 1085.4915313158021, 351.6492004937551, 954.0336874282675, 333.1672460831197]"
S000148,"[1190.9003948868344, 359.73752494942687, 1190.089086928321, 371.493604868803, 1054.1950038773487, 348.7922091624215, 953.9984710009601, 335.8199830444893, 842.0379727261292, 322.4423748603717, 861.5093637304476, 316.3616438675909, 978.3377097563581, 327.7123417207816, 1090.298208031189, 342.71147816964077]"
S000149,"[1469.7072576946916, 452.5793425182829, 1628.6547071052905, 486.936821871387, 1780.4851065422806, 524.8485232265365, 1914.5228810452484, 567.4991872510794, 1903.8473060848353, 584.0855565939572, 1768.623356586266, 546.1738552388078, 1634.585582083298, 510.63163521835537, 1524.27130749236, 481.0131185346449, 1436.4943578178502, 460.8725271897218]"
S000150,"[1391.3859590578538, 513.765755683396, 1380.642274879966, 535.2387208861854, 1239.1059137538787, 512.8321485006661, 993.8696444760044, 472.22023605191214, 1020.0281798656442, 464.7513785900724, 1199.4009939660323, 487.62475456695677]"
S000151,"[994.7811436539453, 413.28905462086624, 1097.4477110364, 447.3347601141419, 1252.8678505916575, 410.45191249642664, 1159.1288108076772, 386.5388574475783]"
S000152,"[1055.558963854847, 377.89570555852526, 1118.3965842468358, 369.0397690700959, 1161.5733540867295, 364.80432118432526, 1215.929823260168, 359.02871043100174, 1314.6195828942114, 389.44692706517236, 1262.5761549621961, 397.53278211982536, 1208.9906995358992, 407.92888147580766, 1154.2487234888908, 418.32498083179007]"
S000153,"[828.8045318994588, 379.7679590734366, 736.1153879988701, 406.42732510068146, 901.1436534009438, 464.1761871536941, 1023.136881812181, 510.15205650868296, 1190.7356809432588, 573.8041355715591, 1251.250347291324, 511.14526162347767]"
S000154,"[824.2988283661957, 379.71180490828857, 724.0670412378702, 404.35441078913567, 874.4147219303584, 455.17978541838283, 1124.2231760040308, 549.8998017728888, 1190.530358258154, 574.542407653736, 1263.0056504894046, 514.4760558191712, 1104.9478323255069, 457.49002971971225]"
S000155,"[818.8194108497742, 391.2438639223074, 716.8442412951066, 424.42282687778794, 943.3239783293104, 502.6303824157066, 1191.1473555028633, 604.5371972075399, 1263.478580419546, 538.1792712965787, 1031.0700544577453, 457.60178983326864]"
S000159,"[370.4587602587883, 416.72874122402857, 528.0137433702029, 347.0865941694607, 1044.9281773229716, 366.50603902121514, 990.6219916547817, 440.16600225200807, 989.9515449181373, 468.9603515149544]"
S000165,"[1117.115573054129, 292.46441156212165, 1169.0068579563658, 299.9640751661925, 1348.910065622591, 287.1293846032513, 1279.518828379904, 284.5624464906631]"
S000166,"[1117.115573054129, 292.46441156212165, 1169.0068579563658, 299.9640751661925, 1348.910065622591, 287.1293846032513, 1279.518828379904, 284.5624464906631]"
S000167,"[680.7939593169722, 429.5209050300734, 761.7653190464567, 394.85522892919084, 1205.179908041252, 450.7054848695017, 1168.5500072112472, 510.40748259879933]"
S000168,"[685.6614438765588, 421.5778734893552, 753.3527470238179, 404.1640699506092, 945.7032817095941, 418.22906511651945, 1001.3307882563516, 424.25692018762385, 1205.0749086203791, 451.04738717031, 1168.2133078966242, 511.99569955592114, 963.1287656880963, 473.1495224310261, 767.4271763910699, 438.3219153535341]"
S000169,"[792.0605259863703, 341.7083984317081, 679.9481614466953, 387.4045063277217, 942.664913684019, 425.2479788148839, 1229.8215705429438, 471.0214052595877, 1262.412970247791, 392.67842538307536, 1006.966864453042, 359.2286137504072]"
S000170,"[809.727185413881, 336.1312999187471, 705.6167485919278, 381.7864869820926, 898.9154075281033, 415.90281522331634, 1225.4397866771237, 469.0787585673452, 1257.982250346378, 387.77713307127664]"
S000171,"[1194.2882472315555, 433.2189365888763, 1366.9953265911315, 514.8475685691824, 1494.9836086165317, 568.7532689335354, 1695.4471828731826, 437.83942519153516, 1411.7141239253074, 363.9116075489939]"
S000178,"[1025.9814752532916, 1023.1484501576651, 1211.916748317933, 753.6537605769397, 1009.7014283029314, 647.5669621388128, 696.6036000955517, 485.83126819748423, 491.43644330110925, 596.6459897196661, 707.3612765374673, 771.817537947138, 915.4485249061083, 938.4501191465802, 992.5645367762362, 993.2045957598069]"
S000179,"[332.3720035878885, 651.29020179975, 595.9659593088493, 528.0540536793934, 1087.6997129637411, 726.7723425234685, 932.0097157250449, 1004.0536757942707, 603.6733849147254, 825.3612610197537]"
S000180,"[526.1552824797305, 405.00917315132523, 607.9007055723554, 372.79972534714113, 663.4875932753401, 352.26036732708167, 777.4640689016284, 355.9947960580016, 948.7511859228108, 370.8442840186323, 1051.1498404008782, 385.1484797826023, 1146.942130073909, 401.1031596731842, 1124.8144735701048, 476.4511394541639, 1108.9555324449484, 471.52381574195937, 915.7193618976277, 445.666231091706, 742.8528161658363, 425.86042157236295, 638.8025704865097, 414.85719406161684]"
S000181,"[549.721405673593, 386.3324833409836, 1115.4464451448948, 469.5168833222242, 1135.4857517201726, 389.41338704399254, 668.4157600040841, 341.65937964735434]"
S000187,"[985.2366853126271, 334.8370279163317, 1025.4493406476324, 309.3860842827798, 1232.5445156229107, 333.4975045671974, 1224.5019845559095, 367.65534997012236, 1093.1406437948915, 347.5624997331077]"
S000188,"[1502.2300276143776, 389.4973639347575, 1505.1535338786753, 378.0767726218797, 1504.887760581921, 366.6561813090018, 1472.9949649713994, 361.6098735195906, 1392.997202648341, 349.39249676627946, 1330.025207745163, 339.4348400028938, 1256.6211543558672, 328.9206448259587, 1184.195821678429, 319.87354665045626, 1125.9619393229211, 315.9612879799688, 1109.756573598798, 322.03215643023043, 1087.4316166714327, 326.5472739260194, 1161.316593169141, 336.6398895048417, 1233.6069298863233, 344.60774390917504, 1301.1133472619272, 354.1691691943751, 1422.2831478555997, 374.03844788724285]"
S000189,"[961.5071379579492, 291.4771302498646, 982.3171870938144, 283.77487099234236, 1099.4700563031304, 301.4900672846436, 1171.1491144377776, 321.5159413542015, 1255.1600535418263, 336.1502339434939, 1354.5858438576274, 354.63565616154733, 1346.1076756911639, 373.89130430535306, 1164.2124313924892, 336.92045986924614, 1022.3958002443699, 302.26029321039584]"
S000190,"[1014.2090624101102, 320.34951445501525, 1179.204160509232, 332.67064962636204, 1419.7577614761758, 365.0136294511472, 1418.2157512135673, 341.9115010048721, 1185.3722015596663, 314.1889468693419, 1025.0031342483705, 311.1086630765052]"
S000191,"[1004.8504770956047, 472.6700695871551, 1043.4084830306685, 462.520269589959, 1146.5178794076264, 476.8095013355151, 1305.5129509398607, 502.85310579079527, 1406.302534073724, 518.1986292607522, 1396.990411885633, 540.5717733014162, 1278.055367580908, 516.3275267685498, 1178.3956259499926, 499.7613044141214]"
S000193,"[822.5461658117164, 394.8508573739458, 710.8244197359174, 422.0302422432638, 836.6474927254643, 467.92431039381654, 956.5694189723785, 513.4454254388049, 1185.8628701428006, 606.9148824140212, 1269.148832227124, 535.0153001253933, 1157.7666039492287, 498.92807982854424, 1020.8074662994521, 452.70691978585484]"
S000196,"[810.1461917041232, 260.4750624895808, 993.7043220315684, 285.86324305934676, 1219.7864467582424, 331.9296544698418, 1204.3632443842168, 362.72904756478187, 995.5551063164515, 315.4306604304891, 750.921094587865, 276.4907468989497]"
S000197,"[964.3809032697243, 252.31317226009585, 911.9704091497671, 270.7985944781493, 1104.6560492966682, 313.9312463202741, 1257.2630762930141, 355.5234463108945, 1360.5425794117532, 386.3324833409836, 1359.001094290578, 358.60435001390334]"
S000198,"[965.057986070414, 255.78153683327892, 907.6804843377813, 266.0512158433086, 1373.5515431818446, 380.7292981219738, 1388.1100137707215, 353.34348742856116, 1173.1584774290675, 296.00444628922867]"
S000199,"[1001.5776778524641, 254.60112538420714, 933.2749244817795, 268.24726297717024, 1062.4490807195473, 295.3788800673522, 1157.0447219469038, 317.97571006000084, 1271.1764195146934, 351.8709550489739, 1393.0197182694951, 390.9018432180943, 1419.7532690511396, 354.9523409570623, 1297.3958635505367, 323.11135324014833, 1159.6152556759084, 288.18897961514585]"
S000201,"[1094.4476785412603, 393.78061019151744, 1316.4525199879035, 441.54209034348554, 1229.3464537258526, 497.77738149015755, 1146.0946381833612, 555.5533655449575, 1000.4039609840017, 508.56223184705345, 873.2136872385289, 472.35594850604554]"
S000202,"[871.8917959992116, 472.5977870252331, 1132.4027814778221, 555.7821870064738, 1291.1757489588688, 431.0055870346128, 1069.2018915096387, 400.1965500045237]"
S000203,"[1456.7812577416016, 384.57805995496517, 1445.2201193327876, 420.88871074042737, 1092.8806630641684, 444.54564988853156, 1163.3485543178924, 405.4841922253828]"
S000208,"[609.8393253994262, 643.587942542228, 1240.3067399600868, 843.8466832378072, 1342.0447579576507, 625.1025203241744, 1297.3416894435695, 614.3193573636432, 1018.3328825108566, 552.701283303465, 821.02278700043, 511.1090833128447]"
S000209,"[814.6761640467665, 511.7963398629231, 751.6559565475454, 549.620379600456, 611.3808105206014, 637.4261351362101, 787.1101143345752, 697.5037573448839, 1157.0665434166253, 820.7399054652404, 1195.6036714460056, 714.4487277114329, 1234.1407994753858, 654.371105502759, 1278.8438679894668, 608.1575499576253]"
S000214,"[500.18546048403465, 272.73335977588664, 459.33610477289164, 294.29968569694904, 386.1155615170692, 326.64917457854267, 333.7050673971121, 353.60708197987066, 403.0718978499965, 357.4582116086318, 554.9081822857546, 360.53911531164067, 841.6244148243436, 377.48408567818973, 958.7772840336594, 384.41611900995974, 958.7772840336594, 361.3093412373929, 1018.124461198905, 281.20584495916114, 894.8056515048881, 274.2738116273911, 709.8274369638631, 270.42268199862997]"
S000221,"[1116.9879302660702, 467.97643147071983, 1137.0272368413478, 394.03474259850583, 895.01407281684, 366.30660927142566, 665.3327897617337, 343.19983149885877, 535.8480395830162, 404.817905559037, 848.7695191815836, 432.5460388861173]"
S000222,"[663.4933860153828, 350.5194116402133, 545.3128600586167, 397.58877376951614, 828.7748462302802, 433.5326503046202, 1119.0878773849447, 476.3229795130773, 1140.4973929568225, 394.1655474328396]"
S000223,"[797.621600668558, 511.6588934607584, 1154.4754062206189, 512.4291193865106, 1206.1151577799883, 510.11844160925403, 1182.9928809623602, 664.1636267596997, 654.2634843992636, 627.9630082493449]"
S000224,"[654.5423939135072, 628.1834240271833, 881.140706726263, 643.5879425422279, 1140.110207083698, 663.6138166117858, 1166.3154541436768, 554.2417351549693, 1178.6473351130783, 515.7304388673579, 978.254269360301, 509.56863146134003, 797.9005101828018, 509.56863146134003]"
S000227,"[1054.8623197857762, 795.595453451262, 1139.9236177273717, 664.9313615333344, 1148.096727009555, 659.2353352035891, 791.6188050412778, 491.41044460679257, 562.1507270510909, 389.1916560238687, 442.01209803236554, 336.91373879693094, 403.2807180886956, 351.3427526370625, 313.54572245800136, 379.80885837632536, 488.34201603029123, 477.3402698436355, 734.5448935249835, 619.1049904999695]"
S000228,"[359.0283591651558, 382.384050473104, 583.1365806283209, 314.8411615994473, 1231.7460893074283, 570.7931615417262, 1077.5975771899068, 795.9361244539161]"
S000229,"[1271.756445650917, 412.5612280183655, 1424.274780238503, 520.4097348014614, 1700.178733818294, 460.4938976997414, 1530.5235077040124, 374.0439041672598]"
S000230,"[879.5992216050877, 662.0733647602813, 985.9616949661772, 515.7304388673579, 554.3458610371187, 384.7920314894791, 401.73883404077293, 451.0314611041708]"
S000233,"[995.0332854746562, 216.09892614455325, 1010.4483951342856, 205.31564268356416, 1303.3354786672442, 254.61065279094274, 1303.3354786672442, 266.93440531778737, 1229.342952301023, 259.2320599885095]"
S000234,"[1121.5843411038338, 216.36152388022873, 1100.096972748058, 226.63120289025844, 1128.76384009241, 230.9637468765717, 1242.100450577532, 251.83859682396775, 1346.2674754327052, 275.1787763922171, 1347.201708839478, 258.84065069444256, 1270.5945694841039, 241.56891781393801]"
S000235,"[1069.6366535835198, 246.57431893965727, 1243.5166166014808, 283.90372691787667, 1437.9591322454462, 337.80266483402175, 1499.1011130853333, 356.5022963559497, 1513.537540730756, 327.0161864403574, 1305.3243086814107, 275.4272030063327, 1170.371287908687, 246.9377643935132, 1066.2646718840144, 230.76808301866964, 1052.4997620568245, 242.46773319366525]"
S000236,"[1166.8480675818912, 239.6604389612362, 1126.2362693929595, 246.5641279774504, 1196.459480468719, 262.8244530766641, 1350.60799258624, 303.9031691167829, 1501.3309822122606, 344.12607857273264, 1565.559528927894, 366.37704976113037, 1582.6871413853962, 338.99123906771786, 1368.4743214316086, 282.793090803361]"
S000237,"[1138.4099861914433, 251.2064754964461, 1171.5869413714483, 241.8721550870343, 1583.3000678178266, 342.38828985674735, 1563.8571124551409, 365.82555088472697]"
S000238,"[1115.7596591818112, 249.29043429097453, 1153.5211385323898, 240.2841052365846, 1349.2900800634932, 284.0566353815887, 1577.161793628524, 346.34447111633415, 1554.1580276440409, 370.06185944892394, 1335.267140437161, 304.746700945135]"
S000239,"[870.3503108780367, 546.539475897447, 1053.7870402978865, 574.2676092245273, 1234.1407994753858, 481.84049813426, 1121.6123856295956, 440.24829814363954]"
S000241,"[814.6424796821027, 556.9273234457122, 949.0852553234893, 595.9361864938201, 1155.0560706311471, 514.5275777803073, 1072.1143431212975, 470.5848596586533]"
S000242,"[915.0533793921176, 628.1834240271833, 1032.2062486014336, 708.2869203054149, 1180.1888202342536, 671.3160758693081, 1335.8788174729495, 655.9115573542634, 1255.7215911718388, 581.9698684820495]"
S000243,"[918.3286353678259, 628.4453804590983, 1118.7926424989068, 600.7164883232031, 1252.9745031529292, 588.396731085227, 1331.6328352604596, 653.075456584601, 1028.3745544912815, 707.151484423809]"
S000244,"[913.6640509243666, 503.6984000741417, 1044.761271103584, 480.59885525293663, 1154.2660079591656, 466.7391283602136, 1245.2629019659166, 460.5792497412256, 1314.6673126490316, 526.7979448953467, 1024.7111080173509, 582.2368524662389]"
S000478,"[517.3502181289136, 366.30660927142566, 1132.4027814778221, 523.4326981248802, 1167.856939264852, 410.97971296505483, 719.284769002866, 338.5784759443454, 637.5860575805799, 323.17395742930086]"
S000479,"[629.6145660189922, 322.6624649471771, 516.6301164509069, 375.70687460800355, 749.5164308667561, 433.3638416306408, 945.5098637909856, 485.8316816212409, 1079.8230104714135, 522.7321405157288, 1125.9391123359378, 403.9587884490958, 918.4166539455774, 365.3286205439287, 742.5990155870775, 335.3469976921574]"
S000481,"[1258.3674087881745, 465.2450602011647, 1264.9070426355845, 439.1040590847254, 1061.7112766624887, 379.820002981372, 975.2946865359997, 359.28064496131253, 943.0636340023362, 373.7515562936272, 1071.9878441369901, 409.22862923736614]"
S000482,"[1020.6213999736062, 736.3706860903884, 1160.7107671601864, 649.632448327113, 1068.043743481169, 553.2928922881973, 985.9373935768468, 477.4500467760679, 934.0874395009533, 429.8360804568392, 834.6700658334802, 440.0875934334512, 891.5798194927885, 527.8648346434865, 955.3111093132882, 630.9713488821887]"
S000483,"[838.0854392256957, 441.1839468491513, 932.4941325454886, 428.5782772251531, 1046.6862754136764, 530.7644084809508, 1170.0718944058808, 652.3079637444398, 1020.9881780625136, 737.8912110058611, 915.2290760691955, 568.4149860609961]"
S000487,"[611.401854392986, 428.5984479862175, 967.6102055721119, 431.6787737213234, 1371.6214090739772, 451.70089099951167, 1388.5837115110785, 379.3132362245233, 824.2016486038923, 376.2329104894174, 693.1293115899283, 387.01405056228805]"
S000488,"[527.4636277794111, 513.6314087227881, 660.5621232779289, 477.9147219532917, 952.7295524210169, 542.8541524432853, 1278.442130836089, 631.6047074462764, 1383.4059850097171, 654.3335081177742, 1319.561991234005, 778.800749890262]"
S000494,"[838.8587741372414, 337.63234300441445, 954.1550156580356, 300.37899725293255, 1122.0475900724284, 331.6330543206869, 1398.766189016475, 404.86678581456346, 1527.292875466688, 443.15067133929875, 1476.8169404244227, 529.055975443583, 1235.6541396669318, 449.2200678249276, 997.2036518439039, 376.6632311735349]"
S000495,"[780.6963098238333, 305.4779714284143, 897.9704927240855, 268.4646432048736, 1063.8222391184456, 305.4779714284143, 1337.5840812573992, 381.9623716470385, 1464.3858950752258, 424.2831365752564, 1413.3706872226794, 507.24352640840704, 1102.2775531716884, 394.06319437281473, 941.0191289099538, 344.748877125476]"
S000496,"[1320.4639662611974, 757.5813795535576, 1386.7478264717315, 617.4002610666521, 1298.8831745647446, 591.2125795910764, 873.4332811203869, 492.6236610947911, 634.5030873382293, 435.6269425891262, 515.8087330077383, 484.9214018372688, 916.5948645132927, 634.3452314332011]"
S000504,"[1006.8770376580795, 314.2101320066455, 1108.6508522806869, 302.65891049999846, 1186.5232407419244, 294.1880147284573, 1231.2420380761005, 290.3376075595749, 1309.8854402844786, 318.0605391755279, 1247.4333267660606, 325.7613535132926, 1167.2478970634004, 336.5424935861632, 1077.0392886479074, 350.4039593941397]"
S000505,"[1006.5169662810656, 311.3492136270056, 1095.440551784657, 302.10823642168793, 1185.9061647825301, 293.89403446140557, 1236.7930720938339, 288.2467706137114, 1317.4925109612548, 316.4830898521821, 1230.624962116706, 325.21067943498207, 1157.1216515559342, 335.9918195078527, 1080.0202768418376, 347.2863472032409]"
S000506,"[1014.3409536760438, 324.4145491820271, 1081.7032073736225, 362.1080088352964, 1325.530475532787, 339.9562731600186, 1248.8289024433236, 308.32431313324076]"
S000507,"[1038.4726826450014, 327.7982403304388, 1105.8349363425802, 365.49169998370814, 1349.6622045017446, 343.3399643084303, 1272.960631412281, 311.70800428165245]"
S000508,"[1036.9543785602414, 325.3888555230195, 1111.6026780505251, 363.58010296074525, 1372.563262219038, 340.17256420859076, 1283.7256165446506, 314.3010740088411]"
S000509,"[532.7650693406657, 461.814624064702, 606.7563551570757, 471.0573351737287, 745.4900160628446, 497.2450166493045, 952.0490223003225, 532.675409233907, 887.3066472109639, 708.2869203054149, 848.7695191815836, 816.1185499107271, 532.7650693406657, 739.0959573355043, 227.5510153479743, 666.6947203147947]"
S000510,"[532.7650693406657, 458.7337203616931, 686.9135814581866, 484.9214018372688, 952.0490223003225, 534.2158610854115, 847.2280340604083, 811.4971943562136, 574.3851676123963, 746.7982165930265, 394.03140843489683, 699.0442091963884, 226.00953022679903, 655.9115573542634]"
S000511,"[533.8594380121785, 455.7472337815414, 235.19669578448168, 650.2292800339791, 578.1771352459658, 750.3586503817687, 846.0101750501583, 810.0511596275664, 957.767846335361, 538.546520799906, 736.1793601664245, 494.25853006915287]"
S000512,"[555.0571530939648, 450.34887251870083, 254.30470680046614, 646.6950034989437, 585.9035578420159, 742.9431069206315, 869.3049014647357, 816.091665521114, 977.2673180829148, 531.1972793929185]"
S000513,"[777.3063414762428, 563.4576915090852, 1083.1417945088253, 468.4809813433203, 1502.9159457300173, 672.1247382753206, 1241.6279536433572, 966.4669751854387]"
S000522,"[702.3284326699387, 489.5427573917822, 948.9660520579722, 494.1641129462955, 899.6385281803655, 680.5587869783349, 594.424474187674, 642.0474906907233]"
S000522,"[751.7795542644077, 252.1909595039245, 710.1594559926771, 285.15662912611987, 844.8852555833904, 287.9294424588279, 867.0826413283135, 255.2718632069334]"
S000526,"[841.1781059905114, 367.37052328009105, 999.5793587195249, 334.6975541058588, 1093.8301632713806, 318.85290649038444, 1186.319270541893, 342.61987791359604, 1074.4514931766064, 363.3059456337988, 929.813500458086, 397.40933438442795]"
S000527,"[843.8805438589492, 363.9637426936605, 932.165600798984, 395.7063869064796, 976.5416876206945, 384.50310071371996, 1047.4206966408433, 370.08811256827295, 1147.0392843567404, 348.559224178616, 1184.4086206276545, 338.28954516858624, 1106.8672478655078, 320.08420510535177, 1061.556927637024, 325.68584820173163, 910.6782324432082, 350.4264385440759]"
S000528,"[851.2995381645937, 365.83432225098386, 1084.0637914620502, 317.5668309038442, 1194.5368918129404, 333.9983173198918, 933.5120779606049, 398.18381113257743]"
S000529,"[1100.1057420454026, 318.6461712338406, 1194.2684512762958, 339.3141850212346, 1082.2472971912678, 361.1979643255342, 930.6169479044349, 395.2738820645774, 839.241748933793, 361.8594461596896, 948.7148345319412, 340.93520571044206, 1027.4543413888084, 327.96704019678305]"
S000532,"[1229.7150388962466, 569.9283702809256, 1292.4028937068026, 421.89367484202575, 1010.8050697165293, 395.06859580276205, 780.9496020778254, 381.1592955601808, 567.0148594703741, 486.4725688254384, 823.7365505993158, 514.2911693106008]"
S000533,"[1317.9129154885204, 582.1989928908014, 1392.9318580523804, 437.3965188493823, 1152.4601791490477, 398.3717386112694, 874.9928573375101, 368.58966948218324, 660.212597120431, 458.9628447704447, 897.6013057814132, 501.06852871156656, 1082.5795203224384, 534.9584694446646]"
S000534,"[1317.9129154885204, 582.1989928908014, 1392.9318580523804, 437.3965188493823, 1152.4601791490477, 398.3717386112694, 874.9928573375101, 368.58966948218324, 660.212597120431, 458.9628447704447, 897.6013057814132, 501.06852871156656, 1082.5795203224384, 534.9584694446646]"
S000535,"[866.068262750791, 371.49440034167526, 674.8593753950058, 462.49150854515256, 921.5805203702123, 505.676576845108, 1319.4183666427327, 570.4541792950411, 1390.3506958231046, 434.7296789237528]"
S000536,"[1504.68179982763, 451.49339773315444, 1407.4496614150396, 598.4288051074258, 1111.0102150351918, 509.5565829052455, 853.7007755774839, 434.9039162554141, 787.298339588398, 417.12947181497805, 979.3911008425396, 344.84673109053824, 1157.2547686704481, 373.2858421952359]"
S000537,"[1491.0247465453488, 456.2500097290965, 1399.3920198977112, 601.7371290378508, 1047.4195838960384, 499.89614552172276, 748.5427465126229, 427.15258586734564, 967.7761859686526, 350.12999329212283, 1117.642794971798, 372.3809644805205, 1305.1901513814485, 410.0364541839628]"
S000538,"[780.3880742064398, 420.1493264518454, 972.217333730466, 347.4057667974683, 1254.8229392792541, 396.1867420951094, 1491.1839911927862, 453.52578323444203, 1398.6948839222737, 598.1570959590271]"
S000541,"[1401.7295573497581, 381.1236786453253, 1353.7553686387644, 480.3786189987371, 946.8314465365888, 373.42286430756053, 681.2600447435897, 317.80587186814864, 573.3181201438547, 294.70342885485456, 691.5402280388026, 265.6114635788545, 899.7139397668632, 287.0026145170898, 1138.7282013805623, 323.79539413085456]"
S000542,"[1401.7295573497581, 381.1236786453253, 1353.7553686387644, 480.3786189987371, 946.8314465365888, 373.42286430756053, 681.2600447435897, 317.80587186814864, 573.3181201438547, 294.70342885485456, 691.5402280388026, 265.6114635788545, 899.7139397668632, 287.0026145170898, 1138.7282013805623, 323.79539413085456]"
S000544,"[1188.9906145116424, 672.9081561467829, 1040.6226715985283, 765.3352672370504, 921.1575747074497, 572.7787857989932, 834.4607296291497, 441.9125482865063, 933.845954547025, 430.1564683671302]"
S000545,"[1156.7513178581346, 636.1811294610494, 1022.0809166908459, 500.6467971163903, 921.5253833019672, 410.659847124081, 833.6298161278971, 425.29139436583404, 917.2230470796748, 564.3068623085786, 1015.6278474015567, 720.6973407297381]"
S000562,"[1353.2875750975445, 502.2372556801033, 1640.2409591932371, 844.691551899171, 1880.9497896536739, 791.3682185778629, 1582.1388277027872, 499.8673297547118]"
S000565,"[1075.9348808261216, 439.9337082806757, 1191.2251221806841, 455.0172993266568, 1184.4811247755426, 471.7055277179551, 1062.1257432822604, 455.98008173384716]"
S000565,"[1000.436080855204, 366.89613539862626, 972.0287121935464, 379.6598793110918, 1046.68063449046, 388.6825258699036, 1065.3986681047306, 375.4786528570082]"
S000725,"[870.3808101937856, 605.8054157936374, 990.461457248699, 707.0509527736865, 1143.5918236765242, 689.9932807824827, 1309.9420778535145, 668.533628922581, 1269.7315859498049, 629.466057587888, 1238.3343525455384, 594.2502186383057, 1232.2752373271715, 587.0970013516718, 1046.6459801826493, 597.5517035398291]"
S000726,"[1160.5439505370227, 551.128568283497, 1186.6306218184493, 445.6668646035764, 1218.6460820274729, 420.782642386966, 898.4914799372373, 408.93301276000864, 674.3832584740721, 405.3781238719214, 586.6371823456373, 463.4413090440125, 902.0487532937955, 512.0247905145377]"
S000727,"[1181.7303053554288, 556.9803175301678, 1207.9355524154073, 419.88010274627123, 683.8306112158361, 398.31377682520883, 575.9266527335716, 466.0936582914049]"
S000728,"[1095.4071385696172, 492.6236610947911, 1315.839510897672, 454.1123648071797, 1568.6430707704062, 575.8080610760317, 1392.9137669564325, 677.4778832753259]"
S000729,"[1118.5384036743758, 489.5466912631722, 1342.0555423710605, 457.1969424273113, 1593.3196362162985, 581.9745450799174, 1422.2134128002162, 686.7261127388956]"
S000730,"[1351.2936686847017, 574.2676092245273, 1058.411495661412, 443.3292018466484, 1306.5906001706207, 381.71112778647023, 1576.3504963762823, 464.8955277677108]"
S000732,"[921.0407591084349, 470.27632201072413, 1008.9068841683222, 502.62617239369126, 1115.2711408197652, 548.8402443693586, 1331.082676054577, 630.4851048597044, 1122.97869564958, 921.6337583064093, 1022.7804828619891, 869.2578100673194, 820.8425463208439, 721.3727797451838, 623.5291426775876, 587.3519710157482]"
S000733,"[557.2487671422823, 583.9763698937918, 1075.530602083492, 915.789550179716, 1189.1517756186397, 761.3696830287802, 1278.3614613491088, 621.5351375342362, 857.7394272613587, 470.5758241346885]"
S000734,"[1183.271790476604, 477.2191425797465, 1439.1583205916886, 471.0573351737287, 1654.966237556218, 588.1316758880674, 1403.7041628046588, 632.8047795816967]"
S000735,"[1167.856939264852, 589.6721277395718, 916.5948645132928, 447.95055740116186, 1140.110207083698, 412.5201648165593, 1366.708519896454, 511.1090833128446]"
S000736,"[1191.03456010479, 602.7439664169985, 946.9660825853819, 446.9871680982146, 1178.1888507616632, 425.59200349398606, 1394.8531483490676, 525.7213738417757]"
S000737,"[1232.9780782380917, 540.898623128957, 1316.9033792798532, 611.0747630308267, 1048.8562443199417, 654.7208988234529, 935.8140021004264, 569.9960469907079, 1098.5263204466983, 553.7357218914941]"
S000739,"[1258.056926357096, 444.8165562077177, 1115.7259901512145, 398.44504167072, 1381.6321735539382, 337.9272903616164, 1477.424463226969, 357.1829385054221]"
S000740,"[1124.2660910862758, 401.279898858611, 1268.6051524326817, 447.02665081237967, 1378.144579451156, 405.6457519562391, 1510.846342056674, 350.7252946417324, 1385.851444982675, 335.92739606751286]"
S000741,"[1325.3605842455192, 631.899946503206, 1058.5898277347455, 530.2491972447118, 1345.4069416711845, 423.97795938355864, 1505.777801076505, 502.52626562875884]"
S000743,"[1302.0979120189754, 741.0680820774888, 1023.9603792851877, 658.0176344311616, 1297.406435563225, 533.4419629616707, 1460.9379005922472, 587.0228969270431]"
S000744,"[1560.8738999951615, 611.2900820866047, 1385.5299674614814, 761.4841376082891, 1109.989502051413, 665.2058968892607, 1391.3105366658888, 549.6720080264263]"
S000745,"[796.4451537068175, 690.4261354702179, 939.8537106750371, 802.8580248015828, 1055.505772746182, 732.0105328941473, 1171.1578348173266, 648.8417380462885, 1021.5811678719793, 585.6950604766178]"
S000747,"[1561.8497837863563, 230.47160019732505, 1688.4178574945972, 270.6166781506928, 1678.603147224357, 286.490523099245, 1541.3442497781107, 245.85309359666073]"
S000754,"[1401.5353182321549, 448.34164962687, 1477.9350486245569, 473.8511856286578, 1505.128589652444, 458.0388105739934, 1433.9240432176084, 434.47541304047195]"
S000754,"[1464.7704479656597, 375.92908078679136, 1507.9554146129312, 362.0628442003933, 1557.309662209813, 375.92908078679136, 1520.2939765121519, 392.87670328127786]"
