video_code,points
C000110,"[1.5428750512282732, 483.06108400283705, 445.39944385620424, 365.7717579353438, 768.0390426598079, 281.6551705536062, 778.7146176202214, 230.71132185762423, 819.0445674706717, 229.52658119027578, 848.6989423607088, 235.45028452701789, 862.9330423079267, 263.8840605433799, 877.1671422551445, 294.68731789443876, 855.8159923343177, 307.7194652352714, 814.2998674882658, 317.1973905740587, 611.4639432404119, 370.51072060473746, 584.1819183415778, 376.4344239414795, 281.70729446319933, 462.92049265791405, 1.5428750512282732, 549.4065613743485]"
C000111,"[1723.8802478492894, 326.62690625737605, 1608.2062300440975, 309.67928376288955, 1430.8394027428035, 308.1385908088454, 1335.3048658055457, 341.3408408134371, 1243.793865052994, 481.5438996314618, 1066.573322094287, 1078.4571373469191, 1918.463994514266, 1078.4571373469191, 1918.463994514266, 641.1240755997793, 1862.796144653357, 552.5342307422362, 1716.275722100114, 529.4238364315728, 1698.9246194293355, 512.0910406985753, 1660.3666134942714, 504.38757592835407, 1604.4575048884287, 431.2046606112533]"
C000111,"[1.542862653080904, 559.9841367738442, 445.752793612763, 360.87920117428257, 506.25920292624795, 351.39801376477965, 743.5392394497181, 248.29010068643527, 756.589641458509, 232.88317114599297, 781.5040452934735, 203.2544604912963, 737.6072385366315, 190.21782780322977, 713.8792348842845, 186.66238252466616, 664.0504272143556, 184.29208567229045, 610.662418996575, 180.73664039372684, 563.2064116918808, 178.3663435413511, 545.4104089526205, 173.62574983659962, 558.4608109614114, 226.95742901505363, 553.7152102309419, 254.21584281737455, 531.1736067612122, 260.1415849483139, 471.8535976303447, 263.6970302268775, 325.9263751684105, 301.6217798648893, 347.28157845552283, 333.6207873719616, 1.542862653080904, 466.3574111050027]"
C000112,"[1098.4901088119675, 1071.833557260467, 1912.3942527924778, 1073.3740091119712, 1912.3942527924778, 615.8598092151476, 1869.232669399572, 554.2417351549693, 1664.2151482832694, 509.56863146134003, 1582.5164368609833, 407.89880926204603, 1651.8832673138675, 315.4716981717786, 1528.564457619851, 301.60763150823846, 1443.7827759552144, 301.60763150823846, 1326.6299067458983, 541.9181203429338, 1331.2543621094242, 848.4680387923206, 1164.7739690225014, 826.9017128712583]"
C000112,"[332.3720035878885, 300.06717965673397, 353.95279528434145, 389.41338704399254, 682.289126094661, 276.96040188416714, 763.9878375169471, 221.5041352300067, 774.7782333651736, 195.31645375443094, 723.9092243663916, 181.45238709089082, 560.5118015218195, 158.34560931832397, 555.8873461582939, 209.18052041797105, 535.8480395830162, 250.7727204085914]"
C000113,"[1683.1109629189273, 331.5681873303821, 1499.6096910993774, 308.46574431708797, 1342.3228866826205, 353.13046747612333, 1272.9316494399338, 423.97795938355864, 1249.8012370257047, 460.9418682048293, 1094.05646010323, 1075.4668523584537, 1915.9571145554985, 1075.4668523584537, 1912.873059566935, 664.2433667218179, 1869.6962897270407, 647.3015751787354, 1787.968832530098, 544.1106630526883, 1656.896495516134, 507.14675423141773, 1626.0559456304954, 468.64268254259406, 1606.0095882048306, 420.8976336484527, 1629.1400006190593, 359.2911189463351, 1676.9428529417996, 359.2911189463351]"
C000113,"[3.8430216459057465, 460.9418682048293, 148.79360610840715, 414.736982178241, 196.59645843114694, 390.0943762973939, 304.538383030882, 314.6263957872997, 484.9555998618678, 259.18053255539377, 558.9729195874005, 256.1002068202879, 554.3468371045547, 169.85108623732302, 649.9525417500342, 177.55190057508776, 727.0539164641308, 182.1723891777466, 781.0248787639982, 205.27483219104076, 757.8944663497692, 237.61825240965257, 731.6799989469765, 260.7206954229467, 508.08601227609677, 351.59030460857036, 427.9005825734364, 368.5320961516527, 3.8430216459057465, 553.3516402580059]"
C000114,"[1727.654567950528, 323.78071007742346, 1619.7126433507929, 308.37908140189404, 1488.640306336829, 302.60347064857046, 1430.8142753012569, 304.5286742330117, 1334.437556908636, 318.0050993240999, 1268.9013884016542, 377.6864104417764, 1232.4573996129147, 471.7642093570875, 1193.9067122558665, 618.079681774617, 1060.104086507583, 1078.4571249487717, 1918.4794109217337, 1078.4571249487717, 1918.4794109217337, 626.0376728346886, 1872.2196455394585, 560.5807509636885, 1652.480727604284, 504.7498470148943, 1606.2199027758259, 423.8912964683647, 1702.5966211684467, 391.1628355328647]"
C000114,"[1.5428750512282732, 452.8032553449181, 533.1763935307138, 258.5057858997776, 566.3892934075553, 215.85512187523454, 547.4104934779317, 207.56193720379562, 545.0381434867287, 169.65023584864625, 586.5542683327806, 167.28075451394943, 635.1874431524415, 174.38919851803993, 687.3791429589066, 180.312901854782, 728.8952678049587, 177.9434205200852, 768.0390426598078, 189.79082719356936, 784.6454925982285, 208.74667787114404, 783.4593176026272, 226.51778788137014, 752.6187677169884, 238.3651945548545, 746.687892738981, 249.02786056099023, 489.2879186934589, 356.83926128969625, 456.0750188166174, 363.9477052937867, 1.5428750512282732, 566.5383594103662]"
C000115,"[1717.8154566407961, 315.49298292924226, 1458.809808286379, 310.87090420485833, 1323.1401829578747, 377.1206992543623, 1273.8057737475094, 474.1843524664263, 1230.63816568844, 712.9917532262663, 1158.178252160716, 1075.0545866363464, 1694.6899523234374, 1078.1359724526023, 1560.562027282757, 635.9571078198663, 1486.5604134672094, 435.6670297632263, 1633.021940810481, 404.8531716006663]"
C000115,"[9.611537731902198, 546.5969191484423, 233.15807946636934, 440.28910848761035, 453.6212206251887, 354.0103056324423, 533.789635592032, 326.2778332861383, 596.9993473928125, 329.35921910239426, 640.1669554518819, 255.40595951225026, 617.0414511345233, 241.53972333909826, 626.2916528614668, 229.21418007407428, 740.3774741604362, 233.8362587984583, 783.5450822195057, 243.08041624722628, 792.7952839464492, 255.40595951225026, 754.2527767508515, 289.30120349106625, 684.8762637987753, 330.8999120105223, 519.9143330016169, 404.8531716006663, 462.8714223521321, 421.80079359007425, 4.986436868430463, 648.2826510848903]"
C000116,"[1717.8154566407961, 315.49298292924226, 1458.809808286379, 310.87090420485833, 1323.1401829578747, 377.1206992543623, 1273.8057737475094, 474.1843524664263, 1230.63816568844, 712.9917532262663, 1158.178252160716, 1075.0545866363464, 1694.6899523234374, 1078.1359724526023, 1560.562027282757, 635.9571078198663, 1486.5604134672094, 435.6670297632263, 1633.021940810481, 404.8531716006663]"
C000116,"[9.611537731902198, 546.5969191484423, 233.15807946636934, 440.28910848761035, 453.6212206251887, 354.0103056324423, 533.789635592032, 326.2778332861383, 596.9993473928125, 329.35921910239426, 640.1669554518819, 255.40595951225026, 617.0414511345233, 241.53972333909826, 626.2916528614668, 229.21418007407428, 740.3774741604362, 233.8362587984583, 783.5450822195057, 243.08041624722628, 792.7952839464492, 255.40595951225026, 754.2527767508515, 289.30120349106625, 684.8762637987753, 330.8999120105223, 519.9143330016169, 404.8531716006663, 462.8714223521321, 421.80079359007425, 4.986436868430463, 648.2826510848903]"
C000117,"[1160.4352889087759, 1070.407233021039, 1283.8209079009805, 466.7391283602136, 1328.5481947856547, 422.0800083725506, 1433.4259709290284, 331.22179874247735, 1581.4887137196736, 320.44201115924835, 1732.6360969851244, 312.74216288551327, 1843.6831540781086, 526.7979448953467, 1911.545244523821, 551.4374593712988, 1914.629884998626, 1075.0271419852802]"
C000117,"[6.779751331663196, 639.215729691878, 218.07762385581347, 539.1177021333228, 480.27206421424813, 419.0000690630565, 518.8300701493122, 411.3002207893215, 751.7204259970982, 295.8024966832962, 773.312909320734, 269.6230125525972, 790.2784319321621, 249.60340704088614, 759.4320271841109, 231.1237711839221, 588.2344808324273, 215.72407463645206, 535.7955927607402, 314.28213254026025, 2.1527906194555086, 502.1584304193947]"
C000294,"[1.542862653080904, 569.3555578299952, 117.65845529487201, 544.3232152430477, 227.15412286649163, 544.772352742531, 269.3774109682474, 550.1304461390682, 345.7814561047578, 575.5813897726201, 389.3451660510137, 611.0787585246794, 429.5578213860191, 675.3758792831263, 524.2251560048334, 842.7857614720361, 695.7153757355757, 1078.4571373469191, 1.542862653080904, 1078.4571373469191, 1.542862653080904, 1078.4571373469191]"
C000294,"[1192.6956897614957, 200.58497057012838, 1142.2470857957614, 213.18866753698305, 1054.8962622624997, 237.9292578793273, 1020.4537838289557, 246.73657086087422, 998.0321820664071, 257.93985705363394, 998.0321820664071, 267.74273247229866, 1005.9731660239764, 278.47921507369335, 1025.5920675662064, 284.0808581700732, 1052.2177196592327, 295.7509479541979, 1140.9698933026539, 313.95628801743237, 1220.8468495817328, 324.69277061882707, 1294.6512887167883, 341.49769990796665, 1535.2848077340448, 392.43878873591564, 1619.5159589982616, 409.4937913775721, 1918.463994514266, 469.22618748220543, 1918.463994514266, 303.6276134454764, 1835.890993803937, 292.0333508162451, 1783.7176512410836, 284.9235730400707, 1777.7888623134868, 268.3340915623304, 1564.3524609199962, 235.15512860684976, 1552.4948830648023, 270.70401748772184, 1513.3648761426623, 270.70401748772184, 1347.3587861699475, 257.6694248980687, 1293.9996858215748, 251.74461008459014, 1234.3612805110972, 256.2724077645505, 1180.5885437259153, 221.880924568172, 1187.7582419639398, 216.14901070210888]"
C000295,"[1.542862653080904, 560.8122352720985, 172.30608902231677, 500.72521006437375, 466.88925436620525, 403.6615539595874, 682.8140876025632, 322.0048273952434, 688.9833685521735, 295.8130471764916, 662.76392451633, 278.865424682005, 624.2059185812661, 272.70265286582816, 539.3783055241253, 257.2957233253859, 443.7544508051668, 257.2957233253859, 451.46605199217964, 271.161959911784, 448.3814115173746, 308.1385908088454, 415.9926865319209, 338.9524498897299, 1.1085426706330272, 474.53342984562187]"
C000295,"[1026.7515005433336, 1078.4571373469191, 1578.9021455334491, 1078.4571373469191, 1492.532212238906, 596.2481732151158, 1598.952308619682, 566.9750070882754, 1578.9021455334491, 514.5914466507718, 1520.2939765121519, 457.5858073511354, 1529.547897936567, 412.9057116838528, 1336.7578682612477, 406.7429398676759, 1284.3189801895605, 439.09749190260465]"
C000299,"[1215.0216449442828, 1077.8142347616897, 1286.3539559241513, 788.934305878397, 1325.5250852956324, 575.9941589757525, 1346.0893551276663, 457.87436583236183, 1352.9441117383444, 421.0689230413053, 1371.794692417709, 408.22981509093677, 1422.3485224214596, 393.678826080519, 1474.6160415778795, 390.2550639604207, 1573.3109578191038, 391.4496322170003, 1663.6468574383969, 396.40185956928536, 1842.1038458459618, 414.64070726904083, 1918.463994514266, 421.0938631003381, 1918.463994514266, 1078.4571373469191]"
C000299,"[348.7362644873314, 424.0568519090911, 317.03301516294556, 357.29349056717456, 398.4332499147472, 337.6068583766094, 458.41237025818, 322.1999288361672, 484.11770754822265, 316.20834512599515, 567.2316314526937, 319.6321072460935, 632.3518192541351, 318.7761667160689, 647.7750216281605, 332.47121519646197, 633.2086638304697, 347.02220420687974, 594.6506578954059, 359.0053716272237, 451.55761364750197, 395.81081441828024, 368.44368974303086, 419.7771492589683]"
C000300,"[1028.0458645309081, 975.5360151672481, 1058.665830060185, 793.9744970639887, 1113.0700400603896, 449.84441022540614, 1120.9152453356196, 416.11812902739916, 1173.205389412521, 355.15198311652716, 1247.618286752727, 308.2549478004719, 1294.5453391294334, 292.8459219109108, 1350.4460533021909, 285.3666865415723, 1438.003313782607, 285.91700889477085, 1519.7951905376246, 295.5257525003996, 1584.1522909399648, 304.9051595636107, 1571.4149481520017, 357.831813706016, 1423.259539934114, 381.28033136404366, 1310.6346142300188, 404.7288490220713, 1347.791698501207, 502.23320670683455, 1458.0364987501603, 825.8712593767195, 1534.4970528733631, 1078.4571249487717, 1012.2617850524672, 1078.4571249487717]"
C000300,"[373.40903502613804, 191.3697212338315, 424.9521770447981, 189.60868970359596, 443.01430373509777, 195.7723000594204, 545.2195084216714, 198.85410523733256, 557.1140796567469, 196.21255794197927, 578.7005237500318, 197.97358947221485, 606.4545232985412, 205.4579734757159, 631.4188021528745, 216.44398170858454, 632.4945385694834, 232.2113570374377, 602.7324977099709, 253.71232339496473, 587.9236881814164, 267.95058359554076, 476.93585873883126, 320.8055387061442, 331.99830554106074, 390.8065420330072, 279.99248483931626, 400.6869218240394, 168.32235197578578, 448.7817602066088, 1.5428750512282732, 523.7905816746052, 1.5428750512282732, 442.8931957544096, 155.7686388582031, 375.6898739287236, 276.79105555419136, 327.9470686709277, 366.4640657913338, 306.0500318804988, 400.5479248859943, 306.0500318804988, 428.13962034357655, 299.56202097963103, 471.1243761646348, 219.40755080752078]"
C000301,"[1028.0458645309081, 975.5360151672481, 1058.665830060185, 793.9744970639887, 1113.0700400603896, 449.84441022540614, 1120.9152453356196, 416.11812902739916, 1173.205389412521, 355.15198311652716, 1247.618286752727, 308.2549478004719, 1294.5453391294334, 292.8459219109108, 1350.4460533021909, 285.3666865415723, 1438.003313782607, 285.91700889477085, 1519.7951905376246, 295.5257525003996, 1584.1522909399648, 304.9051595636107, 1571.4149481520017, 357.831813706016, 1423.259539934114, 381.28033136404366, 1310.6346142300188, 404.7288490220713, 1347.791698501207, 502.23320670683455, 1458.0364987501603, 825.8712593767195, 1534.4970528733631, 1078.4571249487717, 1012.2617850524672, 1078.4571249487717]"
C000301,"[373.40903502613804, 191.3697212338315, 424.9521770447981, 189.60868970359596, 443.01430373509777, 195.7723000594204, 545.2195084216714, 198.85410523733256, 557.1140796567469, 196.21255794197927, 578.7005237500318, 197.97358947221485, 606.4545232985412, 205.4579734757159, 631.4188021528745, 216.44398170858454, 632.4945385694834, 232.2113570374377, 602.7324977099709, 253.71232339496473, 587.9236881814164, 267.95058359554076, 476.93585873883126, 320.8055387061442, 331.99830554106074, 390.8065420330072, 279.99248483931626, 400.6869218240394, 168.32235197578578, 448.7817602066088, 1.5428750512282732, 523.7905816746052, 1.5428750512282732, 442.8931957544096, 155.7686388582031, 375.6898739287236, 276.79105555419136, 327.9470686709277, 366.4640657913338, 306.0500318804988, 400.5479248859943, 306.0500318804988, 428.13962034357655, 299.56202097963103, 471.1243761646348, 219.40755080752078]"
C000302,"[1011.3282981693077, 1078.845022709226, 1046.8016636295667, 890.5205274375629, 1082.2750290898255, 656.3351984228408, 1119.2907147874869, 434.475413040472, 1174.814243333979, 360.52215124634915, 1258.099536153717, 297.35374013053587, 1426.2124420305956, 264.9991880956071, 1561.9366229220204, 338.9524498897299, 1424.6701217931932, 379.0104666948799, 1308.9961039880016, 403.6615539595874, 1474.0243693900752, 811.9451867813074, 1526.463257461762, 953.6889385533765, 1557.3096622098133, 1078.4571373469191]"
C000302,"[4.3850794016887675e-14, 431.3940271323835, 0.38571566327026985, 520.7542184669487, 107.52863905140957, 474.53342984562187, 345.4316712746736, 383.6325455570124, 493.1635837159635, 319.41027995032084, 547.4756223744084, 292.73166126840306, 592.2029092590826, 264.999188095607, 604.155755495033, 234.18532901472247, 577.9363114591894, 211.07493470405905, 531.6667043371128, 200.2900840257495, 473.0585353158155, 195.66800516361678, 434.5005293807517, 195.6680051636168, 405.1964448701031, 203.37146993383794, 405.1964448701031, 243.42948673898783, 377.43468059685705, 286.5688894522262, 235.54121875582177, 342.03383579781837]"
C000303,"[1137.7985576363176, 1078.8450227092258, 1187.1528052331994, 904.7467189022279, 1250.3879349667043, 672.1020828415499, 1312.0807444628065, 453.32368336726967, 1369.146593246701, 367.04487794079296, 1507.9554146129312, 316.2020104573335, 1659.1027978783818, 303.8764668249797, 1682.2376014394204, 350.09725544630646, 1518.7516562747492, 433.2946749646947, 1540.3441395983848, 498.0037790345523, 1595.8676681448771, 691.7711363658578, 1656.0181574035767, 947.8861216154665, 1682.2376014394204, 1075.4036819228706]"
